x,y,z,target
0.128481,0.565432,0.435976,dining_chair3
0.442784,0.86287,0.044482,dining_chair3
0.436722,0.335789,0.0583,dining_chair3
0.1245,0.536591,0.079152,dining_chair3
0.213769,0.536591,0.061051,dining_chair3
0.500353,0.819183,0.053681,dining_chair3
0.142561,0.206549,0.047399,dining_chair3
0.314276,0.334744,0.057698,dining_chair3
0.051744,0.206252,0.130683,dining_chair3
0.05423,0.536805,0.502111,dining_chair3
0.513941,0.536591,0.299374,dining_chair3
0.501855,0.515878,0.351758,dining_chair3
0.366659,0.526713,0.520334,dining_chair3
0.057382,0.536591,0.435164,dining_chair3
0.103408,0.479758,0.0873,dining_chair3
0.360259,0.565432,0.208458,dining_chair3
0.18952,0.479758,0.292667,dining_chair3
0.0401,0.489495,0.287813,dining_chair3
0.036859,0.881684,0.082063,dining_chair3
0.149903,0.565432,0.362641,dining_chair3
0.054385,0.967896,0.068982,dining_chair3
0.485774,0.565432,0.44793,dining_chair3
0.040099,0.49154,0.291213,dining_chair3
0.07783,0.514395,0.058568,dining_chair3
0.213259,0.531011,0.520333,dining_chair3
0.119524,0.565432,0.277394,dining_chair3
0.507735,0.341808,0.481078,dining_chair3
0.061407,0.485884,0.445569,dining_chair3
0.05423,0.525334,0.433853,dining_chair3
0.407838,0.565432,0.142049,dining_chair3
0.515702,0.336358,0.514849,dining_chair3
0.125394,0.871521,0.054204,dining_chair3
0.038714,0.450014,0.553613,dining_chair3
0.516628,0.330275,0.434509,dining_chair3
0.153778,0.565432,0.49324,dining_chair3
0.410999,0.888199,0.037164,dining_chair3
0.49745,0.521902,0.541647,dining_chair3
0.026279,0.732453,0.067817,dining_chair3
0.297687,0.50792,0.05858,dining_chair3
0.521547,0.490971,0.520333,dining_chair3
0.292984,0.536591,0.528836,dining_chair3
0.249917,0.565432,0.28371,dining_chair3
0.147719,0.479758,0.255244,dining_chair3
0.534177,0.487947,0.545335,dining_chair3
0.227159,0.338447,0.059837,dining_chair3
0.44626,0.344622,0.042193,dining_chair3
0.206408,0.479758,0.090405,dining_chair3
0.335227,0.52902,0.527505,dining_chair3
0.342477,0.732271,0.027898,dining_chair3
0.13496,0.479758,0.538762,dining_chair3
0.048132,0.438791,0.555953,dining_chair3
0.16487,0.882128,0.035352,dining_chair3
0.113893,0.565432,0.105305,dining_chair3
0.20904,0.92084,0.036492,dining_chair3
0.516169,0.479758,0.253362,dining_chair3
0.292209,0.191937,0.527979,dining_chair3
0.232197,0.479758,0.287196,dining_chair3
0.092965,0.524578,0.079882,dining_chair3
0.11591,0.565432,0.183795,dining_chair3
0.030825,0.403497,0.549491,dining_chair3
0.14999,0.565432,0.461605,dining_chair3
0.147945,0.536591,0.521092,dining_chair3
0.222246,0.565432,0.358568,dining_chair3
0.382126,0.563799,0.521044,dining_chair3
0.501542,0.356245,0.521734,dining_chair3
0.06539,0.479758,0.315975,dining_chair3
0.05423,0.542891,0.334796,dining_chair3
0.127157,0.565432,0.244418,dining_chair3
0.096427,0.565432,0.236285,dining_chair3
0.386137,0.501241,0.520334,dining_chair3
0.501864,0.172131,0.050031,dining_chair3
0.486034,0.565432,0.195762,dining_chair3
0.040094,0.482533,0.484509,dining_chair3
0.181688,0.908891,0.032936,dining_chair3
0.037186,0.251767,0.518074,dining_chair3
0.054445,0.669606,0.046936,dining_chair3
0.415548,0.49899,0.541647,dining_chair3
0.30461,0.565432,0.308121,dining_chair3
0.040128,0.479758,0.188624,dining_chair3
0.319169,0.479758,0.517833,dining_chair3
0.063561,0.549151,0.055432,dining_chair3
0.52878,0.170017,0.519153,dining_chair3
0.38429,0.565432,0.2434,dining_chair3
0.497657,0.535511,0.060189,dining_chair3
0.207157,0.536591,0.528415,dining_chair3
0.520416,0.188184,0.171621,dining_chair3
0.515347,0.46573,0.085194,dining_chair3
0.419784,0.565432,0.141029,dining_chair3
0.508021,0.554519,0.27222,dining_chair3
0.062002,0.347207,0.548686,dining_chair3
0.236419,0.479758,0.465705,dining_chair3
0.165581,0.479758,0.525362,dining_chair3
0.510689,0.592315,0.083264,dining_chair3
0.520158,0.749603,0.044774,dining_chair3
0.184639,0.92084,0.036027,dining_chair3
0.192239,0.565432,0.432743,dining_chair3
0.15379,0.489889,0.079885,dining_chair3
0.519379,0.536591,0.256467,dining_chair3
0.150081,0.75271,0.04823,dining_chair3
0.05612,0.536591,0.161042,dining_chair3
0.025252,0.24162,0.53502,dining_chair3
0.071124,0.536591,0.536807,dining_chair3
0.113841,0.479758,0.469106,dining_chair3
0.443612,0.524047,0.0799,dining_chair3
0.460714,0.188193,0.045049,dining_chair3
0.309449,0.565432,0.181988,dining_chair3
0.330105,0.479758,0.311069,dining_chair3
0.493149,0.479758,0.533297,dining_chair3
0.057778,0.945307,0.048317,dining_chair3
0.506466,0.339288,0.254987,dining_chair3
0.52067,0.205717,0.555202,dining_chair3
0.477295,0.479758,0.283083,dining_chair3
0.058966,0.897266,0.061087,dining_chair3
0.509025,0.535147,0.11174,dining_chair3
0.510803,0.189685,0.127862,dining_chair3
0.330722,0.33387,0.513135,dining_chair3
0.226384,0.347605,0.055707,dining_chair3
0.064155,0.404105,0.527564,dining_chair3
0.224349,0.536591,0.536098,dining_chair3
0.120878,0.479758,0.214811,dining_chair3
0.08933,0.558905,0.074704,dining_chair3
0.092545,0.343926,0.041796,dining_chair3
0.230607,0.565432,0.3356,dining_chair3
0.51631,0.795731,0.043755,dining_chair3
0.121758,0.549569,0.072703,dining_chair3
0.537323,0.195056,0.537741,dining_chair3
0.18855,0.565432,0.223642,dining_chair3
0.064383,0.125919,0.542938,dining_chair3
0.53483,0.156966,0.072834,dining_chair3
0.164184,0.191491,0.527724,dining_chair3
0.050447,0.348632,0.171383,dining_chair3
0.194241,0.479758,0.19079,dining_chair3
0.30656,0.731193,0.026188,dining_chair3
0.270737,0.526165,0.520333,dining_chair3
0.500593,0.210863,0.076249,dining_chair3
0.523168,0.521095,0.383319,dining_chair3
0.054231,0.525488,0.091216,dining_chair3
0.36784,0.565432,0.164902,dining_chair3
0.318383,0.731632,0.026751,dining_chair3
0.16177,0.565432,0.117594,dining_chair3
0.392588,0.524151,0.058585,dining_chair3
0.070276,0.491684,0.058568,dining_chair3
0.284327,0.48877,0.520334,dining_chair3
0.17679,0.479758,0.486271,dining_chair3
0.314216,0.565432,0.467528,dining_chair3
0.061409,0.511342,0.393011,dining_chair3
0.51289,0.330269,0.248619,dining_chair3
0.515795,0.871152,0.085379,dining_chair3
0.057996,0.13078,0.081051,dining_chair3
0.424322,0.865539,0.050929,dining_chair3
0.455823,0.876242,0.058552,dining_chair3
0.095568,0.86395,0.061421,dining_chair3
0.040096,0.514055,0.407957,dining_chair3
0.234296,0.479758,0.50388,dining_chair3
0.465793,0.337287,0.059164,dining_chair3
0.039748,0.537295,0.08326,dining_chair3
0.50845,0.193782,0.424514,dining_chair3
0.054265,0.201909,0.451589,dining_chair3
0.499715,0.479758,0.247906,dining_chair3
0.043991,0.413559,0.085018,dining_chair3
0.153372,0.565432,0.268755,dining_chair3
0.177624,0.495503,0.058574,dining_chair3
0.43844,0.498688,0.541647,dining_chair3
0.432206,0.699844,0.05248,dining_chair3
0.069726,0.479758,0.519634,dining_chair3
0.078513,0.479758,0.164013,dining_chair3
0.425797,0.479758,0.099305,dining_chair3
0.039081,0.333556,0.371518,dining_chair3
0.309381,0.479758,0.450247,dining_chair3
0.364665,0.479758,0.304308,dining_chair3
0.0401,0.519087,0.266668,dining_chair3
0.518682,0.236013,0.044163,dining_chair3
0.261801,0.565432,0.476497,dining_chair3
0.526572,0.337707,0.39475,dining_chair3
0.475311,0.527695,0.541647,dining_chair3
0.140809,0.715206,0.039559,dining_chair3
0.061418,0.525967,0.060756,dining_chair3
0.523162,0.53132,0.173812,dining_chair3
0.369843,0.565432,0.143014,dining_chair3
0.527009,0.338466,0.181935,dining_chair3
0.05423,0.54596,0.176569,dining_chair3
0.335497,0.479758,0.159403,dining_chair3
0.306345,0.768043,0.034955,dining_chair3
0.53209,0.60394,0.079448,dining_chair3
0.079297,0.536591,0.525123,dining_chair3
0.512851,0.20656,0.511645,dining_chair3
0.074081,0.495032,0.541646,dining_chair3
0.370497,0.838229,0.031347,dining_chair3
0.051946,0.933883,0.083557,dining_chair3
0.365692,0.489905,0.520334,dining_chair3
0.039796,0.190232,0.329392,dining_chair3
0.441898,0.479758,0.15029,dining_chair3
0.061411,0.48557,0.31334,dining_chair3
0.515,0.330268,0.226275,dining_chair3
0.061414,0.505206,0.214058,dining_chair3
0.277753,0.887157,0.035841,dining_chair3
0.322157,0.565432,0.357929,dining_chair3
0.435831,0.76321,0.053714,dining_chair3
0.512017,0.166951,0.045533,dining_chair3
0.172968,0.851828,0.04493,dining_chair3
0.523164,0.51635,0.23043,dining_chair3
0.379879,0.479758,0.180454,dining_chair3
0.355597,0.555049,0.526507,dining_chair3
0.357734,0.483619,0.520334,dining_chair3
0.14896,0.562502,0.077194,dining_chair3
0.266944,0.348635,0.515716,dining_chair3
0.149691,0.536591,0.063791,dining_chair3
0.367865,0.532441,0.07271,dining_chair3
0.46406,0.565432,0.331547,dining_chair3
0.134475,0.479758,0.39828,dining_chair3
0.030489,0.40039,0.54868,dining_chair3
0.051841,0.934977,0.045858,dining_chair3
0.427791,0.565432,0.398503,dining_chair3
0.066029,0.565432,0.472281,dining_chair3
0.050545,0.206554,0.303699,dining_chair3
0.206525,0.536385,0.520333,dining_chair3
0.329974,0.565432,0.448607,dining_chair3
0.065697,0.531686,0.531288,dining_chair3
0.147461,0.487043,0.520333,dining_chair3
0.535384,0.216416,0.057851,dining_chair3
0.525151,0.864562,0.046842,dining_chair3
0.536519,0.475916,0.06059,dining_chair3
0.243798,0.479758,0.063568,dining_chair3
0.22371,0.843604,0.027758,dining_chair3
0.345493,0.879031,0.028042,dining_chair3
0.055099,0.193582,0.058233,dining_chair3
0.078879,0.479758,0.504377,dining_chair3
0.501858,0.516502,0.478637,dining_chair3
0.326817,0.496881,0.520334,dining_chair3
0.408127,0.532335,0.058586,dining_chair3
0.426594,0.847137,0.051479,dining_chair3
0.351237,0.479758,0.131363,dining_chair3
0.520241,0.104393,0.515615,dining_chair3
0.501109,0.920798,0.060093,dining_chair3
0.318456,0.479758,0.517094,dining_chair3
0.090622,0.565432,0.201223,dining_chair3
0.170948,0.861879,0.034479,dining_chair3
0.498204,0.029029,0.070481,dining_chair3
0.450843,0.540553,0.072713,dining_chair3
0.411541,0.333828,0.042461,dining_chair3
0.06628,0.363067,0.532695,dining_chair3
0.147232,0.565432,0.092279,dining_chair3
0.197461,0.751396,0.03067,dining_chair3
0.534509,0.891813,0.055739,dining_chair3
0.238039,0.565432,0.427275,dining_chair3
0.328395,0.344727,0.512957,dining_chair3
0.058884,0.03582,0.080683,dining_chair3
0.501856,0.520537,0.386385,dining_chair3
0.526424,0.341451,0.272651,dining_chair3
0.26974,0.493115,0.079891,dining_chair3
0.424694,0.565432,0.155367,dining_chair3
0.040163,0.408955,0.046025,dining_chair3
0.300063,0.479758,0.242515,dining_chair3
0.51098,0.347431,0.348818,dining_chair3
0.228674,0.479758,0.331393,dining_chair3
0.437124,0.330275,0.052266,dining_chair3
0.057776,0.294859,0.048316,dining_chair3
0.311087,0.861884,0.037059,dining_chair3
0.219576,0.875594,0.038611,dining_chair3
0.37358,0.565432,0.412671,dining_chair3
0.280334,0.86472,0.035718,dining_chair3
0.064583,0.113212,0.528599,dining_chair3
0.501854,0.525484,0.31728,dining_chair3
0.08856,0.523232,0.527511,dining_chair3
0.487013,0.835591,0.057805,dining_chair3
0.510406,0.332465,0.256786,dining_chair3
0.202316,0.479758,0.067233,dining_chair3
0.496156,0.707101,0.065535,dining_chair3
0.05423,0.547683,0.20528,dining_chair3
0.061409,0.507952,0.370347,dining_chair3
0.153778,0.479758,0.497334,dining_chair3
0.166486,0.565432,0.38927,dining_chair3
0.525644,0.11714,0.082301,dining_chair3
0.533465,0.047104,0.52394,dining_chair3
0.458925,0.200993,0.512001,dining_chair3
0.522706,0.565294,0.04583,dining_chair3
0.433716,0.347802,0.514731,dining_chair3
0.054479,0.335293,0.423943,dining_chair3
0.032341,0.972215,0.076227,dining_chair3
0.085628,0.492005,0.541646,dining_chair3
0.297455,0.19829,0.510443,dining_chair3
0.036139,0.286054,0.047692,dining_chair3
0.422184,0.760103,0.039497,dining_chair3
0.439407,0.518808,0.520334,dining_chair3
0.067122,0.902316,0.064033,dining_chair3
0.053133,0.479758,0.389919,dining_chair3
0.16582,0.479758,0.412125,dining_chair3
0.052552,0.51016,0.083306,dining_chair3
0.190435,0.500806,0.541646,dining_chair3
0.099184,0.874898,0.049632,dining_chair3
0.232058,0.348634,0.521003,dining_chair3
0.529582,0.180445,0.551511,dining_chair3
0.132592,0.565432,0.322419,dining_chair3
0.04022,0.328084,0.516818,dining_chair3
0.493014,0.535053,0.541647,dining_chair3
0.195402,0.341683,0.059126,dining_chair3
0.046471,0.536591,0.27382,dining_chair3
0.521397,0.335999,0.516094,dining_chair3
0.056862,0.479758,0.151122,dining_chair3
0.1785,0.197368,0.039211,dining_chair3
0.439779,0.177019,0.440833,dining_chair2
0.285112,0.865605,0.03606,dining_chair2
0.404248,0.904717,0.05683,dining_chair2
0.167507,0.597313,0.444962,dining_chair2
0.398925,0.555115,0.40365,dining_chair2
0.243157,0.555906,0.444963,dining_chair2
0.050012,0.500459,0.043618,dining_chair2
0.430787,0.6033,0.319144,dining_chair2
0.055872,0.575833,0.230649,dining_chair2
0.44072,0.384654,0.440443,dining_chair2
0.092454,0.314551,0.452931,dining_chair2
0.217868,0.590793,0.463031,dining_chair2
0.2219,0.627752,0.204394,dining_chair2
0.271327,0.951171,0.035404,dining_chair2
0.301272,0.627752,0.31549,dining_chair2
0.447362,0.562644,0.228746,dining_chair2
0.046979,0.178954,0.075005,dining_chair2
0.449885,0.2071,0.043866,dining_chair2
0.278619,0.555115,0.264315,dining_chair2
0.332365,0.555115,0.25097,dining_chair2
0.447363,0.571698,0.298117,dining_chair2
0.441957,0.526877,0.040733,dining_chair2
0.447366,0.565807,0.395387,dining_chair2
0.278182,0.627752,0.078773,dining_chair2
0.447363,0.560043,0.269466,dining_chair2
0.045879,0.59622,0.075461,dining_chair2
0.241361,0.323523,0.440131,dining_chair2
0.027606,0.716122,0.052391,dining_chair2
0.069305,0.555115,0.308077,dining_chair2
0.11952,0.627752,0.193718,dining_chair2
0.155037,0.323755,0.050886,dining_chair2
0.059088,0.401523,0.453244,dining_chair2
0.383221,0.627752,0.118012,dining_chair2
0.04917,0.211652,0.074098,dining_chair2
0.287465,0.313072,0.452074,dining_chair2
0.424672,0.486591,0.458967,dining_chair2
0.446939,0.231969,0.426762,dining_chair2
0.390242,0.555115,0.461409,dining_chair2
0.267008,0.966456,0.028209,dining_chair2
0.049782,0.595842,0.245482,dining_chair2
0.172457,0.627752,0.162173,dining_chair2
0.325353,0.310154,0.040765,dining_chair2
0.447364,0.568347,0.326563,dining_chair2
0.459906,0.824299,0.059151,dining_chair2
0.457264,0.181449,0.464794,dining_chair2
0.426346,0.054218,0.46301,dining_chair2
0.350227,0.565279,0.071545,dining_chair2
0.055875,0.557291,0.101423,dining_chair2
0.33907,0.586276,0.071544,dining_chair2
0.32509,0.940787,0.040517,dining_chair2
0.447367,0.58762,0.443936,dining_chair2
0.111629,0.555115,0.437281,dining_chair2
0.084927,0.57571,0.463031,dining_chair2
0.055867,0.570926,0.41361,dining_chair2
0.451468,0.793329,0.072752,dining_chair2
0.421414,0.555115,0.076089,dining_chair2
0.05597,0.307017,0.469968,dining_chair2
0.046373,0.246972,0.304201,dining_chair2
0.03751,0.245179,0.385574,dining_chair2
0.279626,0.588193,0.053472,dining_chair2
0.24339,0.915371,0.034073,dining_chair2
0.429298,0.593558,0.442672,dining_chair2
0.447363,0.556581,0.269169,dining_chair2
0.365347,0.627752,0.119745,dining_chair2
0.45329,0.504273,0.444445,dining_chair2
0.075507,0.555115,0.245373,dining_chair2
0.215351,0.627752,0.433673,dining_chair2
0.041871,0.103451,0.475349,dining_chair2
0.087461,0.627752,0.136023,dining_chair2
0.028098,0.439443,0.051203,dining_chair2
0.132968,0.627752,0.414434,dining_chair2
0.048603,0.233252,0.342147,dining_chair2
0.438487,0.444988,0.441368,dining_chair2
0.316442,0.847616,0.030168,dining_chair2
0.459624,0.279119,0.459096,dining_chair2
0.4402,0.6033,0.349687,dining_chair2
0.037603,0.583169,0.074436,dining_chair2
0.055588,0.6033,0.368969,dining_chair2
0.248921,0.627752,0.345747,dining_chair2
0.410787,0.308807,0.044531,dining_chair2
0.070424,0.555115,0.236894,dining_chair2
0.43494,0.555115,0.283792,dining_chair2
0.280614,0.555115,0.293388,dining_chair2
0.057313,0.55838,0.463031,dining_chair2
0.42438,0.559653,0.458261,dining_chair2
0.239165,0.555115,0.243379,dining_chair2
0.051905,0.622649,0.227672,dining_chair2
0.373133,0.555115,0.326871,dining_chair2
0.126484,0.912275,0.036546,dining_chair2
0.187337,0.324371,0.049948,dining_chair2
0.049782,0.595845,0.358595,dining_chair2
0.189523,0.555115,0.378657,dining_chair2
0.433995,0.375977,0.073243,dining_chair2
0.240487,0.555115,0.289239,dining_chair2
0.089473,0.315527,0.436734,dining_chair2
0.214427,0.617719,0.450519,dining_chair2
0.037806,0.575652,0.10484,dining_chair2
0.232313,0.856046,0.034523,dining_chair2
0.274407,0.555115,0.442843,dining_chair2
0.433868,0.240469,0.311751,dining_chair2
0.447064,0.894822,0.074576,dining_chair2
0.210706,0.597946,0.065447,dining_chair2
0.434024,0.237632,0.306587,dining_chair2
0.40539,0.907119,0.057106,dining_chair2
0.447302,0.232598,0.291599,dining_chair2
0.325879,0.555115,0.156799,dining_chair2
0.448446,0.243783,0.140602,dining_chair2
0.447365,0.560816,0.3622,dining_chair2
0.316823,0.59851,0.071543,dining_chair2
0.443534,0.357136,0.475234,dining_chair2
0.046378,0.553035,0.075255,dining_chair2
0.129263,0.555115,0.20716,dining_chair2
0.389033,0.595794,0.053478,dining_chair2
0.056456,0.896637,0.047814,dining_chair2
0.097748,0.555115,0.455275,dining_chair2
0.213718,0.555115,0.22976,dining_chair2
0.026126,0.65522,0.061402,dining_chair2
0.211883,0.568867,0.071538,dining_chair2
0.396395,0.555115,0.386362,dining_chair2
0.261094,0.585282,0.07154,dining_chair2
0.182648,0.875181,0.028166,dining_chair2
0.360505,0.555115,0.313355,dining_chair2
0.092692,0.844896,0.044723,dining_chair2
0.076796,0.555115,0.177666,dining_chair2
0.277835,0.555115,0.127077,dining_chair2
0.042471,0.366881,0.44009,dining_chair2
0.285872,0.555115,0.438375,dining_chair2
0.141253,0.627752,0.077639,dining_chair2
0.031134,0.957885,0.071756,dining_chair2
0.114194,0.627752,0.14787,dining_chair2
0.025647,0.472688,0.060245,dining_chair2
0.450605,0.855268,0.044165,dining_chair2
0.28562,0.849415,0.02705,dining_chair2
0.259539,0.946835,0.034842,dining_chair2
0.041139,0.235131,0.041466,dining_chair2
0.288616,0.617578,0.450554,dining_chair2
0.057467,0.61167,0.449329,dining_chair2
0.060111,0.493632,0.060728,dining_chair2
0.111182,0.627752,0.431013,dining_chair2
0.429298,0.585245,0.42601,dining_chair2
0.181001,0.627752,0.20681,dining_chair2
0.055869,0.570222,0.327087,dining_chair2
0.138957,0.627752,0.198183,dining_chair2
0.348153,0.627752,0.288314,dining_chair2
0.405269,0.555115,0.238399,dining_chair2
0.048089,0.314902,0.074546,dining_chair2
0.19348,0.588448,0.444962,dining_chair2
0.454583,0.770369,0.045812,dining_chair2
0.054407,0.394299,0.071929,dining_chair2
0.207575,0.555115,0.343065,dining_chair2
0.425447,0.417548,0.055531,dining_chair2
0.088756,0.597378,0.444962,dining_chair2
0.211094,0.627752,0.178211,dining_chair2
0.055869,0.568392,0.310869,dining_chair2
0.037805,0.592783,0.139737,dining_chair2
0.441474,0.133753,0.040933,dining_chair2
0.450624,0.167114,0.044172,dining_chair2
0.052655,0.046549,0.044713,dining_chair2
0.456531,0.266821,0.067297,dining_chair2
0.146389,0.584215,0.444962,dining_chair2
0.049222,0.20638,0.074077,dining_chair2
0.050477,0.617979,0.413622,dining_chair2
0.448649,0.636898,0.043354,dining_chair2
0.05812,0.603208,0.066832,dining_chair2
0.459399,0.544647,0.455999,dining_chair2
0.20949,0.627752,0.332883,dining_chair2
0.432825,0.6033,0.385415,dining_chair2
0.260792,0.91563,0.034902,dining_chair2
0.068742,0.583429,0.07153,dining_chair2
0.242781,0.579801,0.444963,dining_chair2
0.359886,0.627752,0.087497,dining_chair2
0.180918,0.555115,0.30255,dining_chair2
0.114499,0.627752,0.421579,dining_chair2
0.053069,0.796469,0.044884,dining_chair2
0.434537,0.618453,0.264727,dining_chair2
0.441508,0.431898,0.440116,dining_chair2
0.167868,0.592585,0.451045,dining_chair2
0.027435,0.029158,0.463637,dining_chair2
0.0826,0.589875,0.071531,dining_chair2
0.044576,0.284999,0.041366,dining_chair2
0.042655,0.24697,0.262711,dining_chair2
0.292341,0.627752,0.138306,dining_chair2
0.443975,0.162907,0.075856,dining_chair2
0.311469,0.555115,0.446426,dining_chair2
0.457706,0.349253,0.451913,dining_chair2
0.044934,0.231404,0.377781,dining_chair2
0.407758,0.580864,0.463032,dining_chair2
0.028927,0.734242,0.049202,dining_chair2
0.035676,0.080313,0.073638,dining_chair2
0.447362,0.56632,0.221714,dining_chair2
0.052597,0.205894,0.443834,dining_chair2
0.380654,0.555115,0.316261,dining_chair2
0.037807,0.568065,0.082275,dining_chair2
0.124534,0.555115,0.165323,dining_chair2
0.051931,0.096042,0.072955,dining_chair2
0.448442,0.234572,0.167738,dining_chair2
0.430741,0.374479,0.071895,dining_chair2
0.074003,0.323918,0.449868,dining_chair2
0.057893,0.223269,0.465327,dining_chair2
0.115427,0.555115,0.245521,dining_chair2
0.451194,0.673946,0.044409,dining_chair2
0.440996,0.762187,0.076143,dining_chair2
0.248469,0.627752,0.412232,dining_chair2
0.235808,0.94923,0.025322,dining_chair2
0.326636,0.599567,0.451041,dining_chair2
0.214358,0.596263,0.053468,dining_chair2
0.249337,0.627102,0.444449,dining_chair2
0.323433,0.563975,0.071543,dining_chair2
0.424847,0.314016,0.437613,dining_chair2
0.20386,0.579998,0.071537,dining_chair2
0.184099,0.627752,0.225696,dining_chair2
0.358386,0.900075,0.036477,dining_chair2
0.327537,0.842482,0.031762,dining_chair2
0.060084,0.823204,0.060793,dining_chair2
0.076882,0.627752,0.307706,dining_chair2
0.13193,0.627752,0.172274,dining_chair2
0.07508,0.627752,0.206005,dining_chair2
0.264051,0.308916,0.050599,dining_chair2
0.458051,0.653751,0.063628,dining_chair2
0.447362,0.566601,0.243595,dining_chair2
0.404459,0.627752,0.400851,dining_chair2
0.153194,0.317224,0.037417,dining_chair2
0.208224,0.627752,0.20922,dining_chair2
0.03473,0.240364,0.182102,dining_chair2
0.434153,0.539928,0.443162,dining_chair2
0.447358,0.597069,0.09177,dining_chair2
0.447365,0.602525,0.358154,dining_chair2
0.276347,0.627752,0.288326,dining_chair2
0.408472,0.555115,0.243813,dining_chair2
0.058549,0.656949,0.052868,dining_chair2
0.425676,0.355523,0.054977,dining_chair2
0.296834,0.6033,0.062354,dining_chair2
0.029666,0.037475,0.469023,dining_chair2
0.213697,0.588405,0.463031,dining_chair2
0.055512,0.951748,0.071471,dining_chair2
0.455441,0.236255,0.047346,dining_chair2
0.429293,0.596024,0.229487,dining_chair2
0.442891,0.042809,0.440136,dining_chair2
0.434444,0.595137,0.074886,dining_chair2
0.03983,0.28825,0.474504,dining_chair2
0.42929,0.570339,0.101902,dining_chair2
0.173665,0.555115,0.077513,dining_chair2
0.432784,0.44967,0.044533,dining_chair2
0.456297,0.675386,0.067861,dining_chair2
0.447364,0.582017,0.321389,dining_chair2
0.455091,0.210576,0.445597,dining_chair2
0.054529,0.610875,0.444634,dining_chair2
0.135838,0.555115,0.210089,dining_chair2
0.436023,0.6033,0.444404,dining_chair2
0.455782,0.58703,0.069105,dining_chair2
0.169815,0.627752,0.226411,dining_chair2
0.44351,0.555115,0.240085,dining_chair2
0.285587,0.592158,0.463032,dining_chair2
0.150519,0.625601,0.446734,dining_chair2
0.072032,0.555115,0.187114,dining_chair2
0.358807,0.555115,0.325686,dining_chair2
0.447677,0.226402,0.042952,dining_chair2
0.414015,0.6033,0.457891,dining_chair2
0.459566,0.614456,0.059971,dining_chair2
0.452715,0.36719,0.045038,dining_chair2
0.442736,0.125961,0.440072,dining_chair2
0.129237,0.601585,0.463031,dining_chair2
0.328218,0.555115,0.300089,dining_chair2
0.028714,0.576025,0.049715,dining_chair2
0.447363,0.59137,0.277751,dining_chair2
0.285236,0.86882,0.027032,dining_chair2
0.352473,0.555115,0.414579,dining_chair2
0.19367,0.610116,0.451044,dining_chair2
0.42929,0.560255,0.093617,dining_chair2
0.048385,0.554389,0.074423,dining_chair2
0.037799,0.595305,0.368114,dining_chair2
0.409206,0.569725,0.444963,dining_chair2
0.025155,0.357479,0.457553,dining_chair2
0.050734,0.618818,0.307956,dining_chair2
0.44789,0.301141,0.47343,dining_chair2
0.037797,0.601996,0.437462,dining_chair2
0.035414,0.071843,0.043837,dining_chair2
0.447365,0.565997,0.353402,dining_chair2
0.078004,0.555115,0.172446,dining_chair2
0.429308,0.600219,0.066725,dining_chair2
0.444233,0.211623,0.041526,dining_chair2
0.192524,0.627752,0.317056,dining_chair2
0.28493,0.324373,0.042738,dining_chair2
0.317737,0.566472,0.463032,dining_chair2
0.256184,0.578992,0.444963,dining_chair2
0.458086,0.14735,0.462809,dining_chair2
0.451326,0.566057,0.044463,dining_chair2
0.391885,0.627752,0.259206,dining_chair2
0.03102,0.155269,0.444831,dining_chair2
0.10462,0.555115,0.447367,dining_chair2
0.267582,0.314017,0.45262,dining_chair2
0.35613,0.555115,0.388173,dining_chair2
0.429289,0.597655,0.084032,dining_chair2
0.142786,0.555115,0.069846,dining_chair2
0.217353,0.555115,0.330803,dining_chair2
0.113086,0.582636,0.071532,dining_chair2
0.045933,0.555115,0.393927,dining_chair2
0.450807,0.23867,0.068279,dining_chair2
0.447361,0.602247,0.216221,dining_chair2
0.392857,0.555115,0.19834,dining_chair2
0.435435,0.039318,0.07384,dining_chair2
0.110245,0.879088,0.040475,dining_chair2
0.379085,0.599866,0.444963,dining_chair2
0.042156,0.719147,0.041044,dining_chair2
0.157181,0.565644,0.444962,dining_chair2
0.183394,0.627752,0.412533,dining_chair2
0.384651,0.555115,0.071963,dining_chair2
0.246628,0.851582,0.034228,dining_chair2
0.118861,0.943521,0.047644,dining_chair2
0.31298,0.555115,0.261808,dining_chair2
0.44736,0.578461,0.151739,dining_chair2
0.447242,0.190074,0.042771,dining_chair2
0.114172,0.627752,0.288417,dining_chair2
0.115937,0.620671,0.449752,dining_chair2
0.457269,0.391705,0.450857,dining_chair2
0.138729,0.555115,0.356821,dining_chair2
0.051791,0.238775,0.172313,dining_chair2
0.054667,0.555115,0.178862,dining_chair2
0.049812,0.243033,0.386677,dining_chair2
0.340302,0.555115,0.449171,dining_chair2
0.435509,0.568995,0.07387,dining_chair2
0.416252,0.62696,0.444647,dining_chair2
0.429294,0.56965,0.297195,dining_chair2
0.351619,0.598487,0.444963,dining_chair2
0.149239,0.309584,0.050986,dining_chair2
0.088226,0.555115,0.184196,dining_chair2
0.031546,0.38375,0.444613,dining_chair2
0.406277,0.574585,0.444963,dining_chair2
0.138076,0.627752,0.343904,dining_chair2
0.436359,0.597369,0.473388,dining_chair2
0.167805,0.627752,0.361175,dining_chair2
0.093131,0.586877,0.071531,dining_chair2
0.46002,0.854087,0.058397,dining_chair2
0.435376,0.602184,0.219346,dining_chair2
0.452869,0.780394,0.045102,dining_chair2
0.313932,0.319613,0.038794,dining_chair2
